2024-12-16 16:39:52,19,Waiting,1 Tee
2024-12-16 16:39:54,9,Waiting,1 Tee
2024-12-16 16:39:55,9,1 Tee,2 Tee
2024-12-16 16:39:56,19,1 Tee,2 Tee
2024-12-16 16:39:57,20,2 Tee,Waiting
2024-12-16 16:44:02,4,Waiting,1 Tee
2024-12-16 16:44:04,5,Waiting,1 Tee
2024-12-16 16:44:06,6,Waiting,1 Tee
2024-12-16 16:44:06,7,Waiting,1 Tee
2024-12-16 16:44:07,7,1 Tee,2 Tee
2024-12-16 16:44:08,8,Waiting,1 Tee
2024-12-16 16:44:09,9,Waiting,1 Tee
2024-12-16 16:44:22,5,Waiting,1 Tee
2024-12-16 16:44:26,6,Waiting,1 Tee
2024-12-16 16:44:27,7,Waiting,1 Tee
2024-12-16 16:44:28,8,Waiting,1 Tee
2024-12-16 16:44:29,8,1 Tee,2 Tee
2024-12-16 16:44:30,9,Waiting,1 Tee
2024-12-16 16:44:31,9,1 Tee,2 Tee
2024-12-16 16:44:33,19,Waiting,On Leave
2024-12-16 16:44:40,19,On Leave,Waiting
2024-12-16 16:44:45,9,2 Tee,1 Tee
